-3.141593 0.000000 1.069882
-3.124139 0.000038 1.065128
-3.106686 0.000153 1.050997
-3.089233 0.000345 1.027880
-3.071779 0.000613 0.996406
-3.054326 0.000957 0.957413
-3.036873 0.001377 0.911912
-3.019420 0.001871 0.861039
-3.001966 0.002441 0.806008
-2.984513 0.003083 0.748061
-2.967060 0.003799 0.688424
-2.949606 0.004587 0.628261
-2.932153 0.005447 0.568640
-2.914700 0.006376 0.510506
-2.897247 0.007374 0.454661
-2.879793 0.008440 0.401752
-2.862340 0.009573 0.352273
-2.844887 0.010771 0.306563
-2.827433 0.012032 0.264821
-2.809980 0.013355 0.227121
-2.792527 0.014739 0.193425
-2.775074 0.016182 0.163608
-2.757620 0.017682 0.137475
-2.740167 0.019237 0.114778
-2.722714 0.020845 0.095237
-2.705260 0.022504 0.078553
-2.687807 0.024213 0.064423
-2.670354 0.025970 0.052545
-2.652900 0.027771 0.042633
-2.635447 0.029615 0.034419
-2.617994 0.031500 0.027657
-2.600541 0.033423 0.022125
-2.583087 0.035383 0.017625
-2.565634 0.037376 0.013986
-2.548181 0.039400 0.011058
-2.530727 0.041453 0.008714
-2.513274 0.043532 0.006846
-2.495821 0.045635 0.005363
-2.478368 0.047759 0.004192
-2.460914 0.049902 0.003269
-2.443461 0.052060 0.002545
-2.426008 0.054232 0.001978
-2.408554 0.056415 0.001535
-2.391101 0.058605 0.001191
-2.373648 0.060801 0.000923
-2.356194 0.063000 0.000715
-2.338741 0.065199 0.000554
-2.321288 0.067395 0.000429
-2.303835 0.069585 0.000333
-2.286381 0.071768 0.000258
-2.268928 0.073940 0.000201
-2.251475 0.076098 0.000156
-2.234021 0.078241 0.000122
-2.216568 0.080365 0.000095
-2.199115 0.082468 0.000075
-2.181662 0.084547 0.000059
-2.164208 0.086600 0.000046
-2.146755 0.088624 0.000037
-2.129302 0.090617 0.000029
-2.111848 0.092577 0.000023
-2.094395 0.094500 0.000018
-2.076942 0.096385 0.000015
-2.059489 0.098229 0.000012
-2.042035 0.100030 0.000010
-2.024582 0.101787 0.000008
-2.007129 0.103496 0.000007
-1.989675 0.105155 0.000005
-1.972222 0.106763 0.000004
-1.954769 0.108318 0.000004
-1.937315 0.109818 0.000003
-1.919862 0.111261 0.000003
-1.902409 0.112645 0.000002
-1.884956 0.113968 0.000002
-1.867502 0.115229 0.000002
-1.850049 0.116427 0.000001
-1.832596 0.117560 0.000001
-1.815142 0.118626 0.000001
-1.797689 0.119624 0.000001
-1.780236 0.120553 0.000001
-1.762783 0.121413 0.000001
-1.745329 0.122201 0.000001
-1.727876 0.122917 0.000001
-1.710423 0.123559 0.000001
-1.692969 0.124129 0.000001
-1.675516 0.124623 0.000001
-1.658063 0.125043 0.000001
-1.640609 0.125387 0.000001
-1.623156 0.125655 0.000000
-1.605703 0.125847 0.000000
-1.588250 0.125962 0.000000
-1.570796 0.126000 0.000000
-1.553343 0.125962 0.000000
-1.535890 0.125847 0.000000
-1.518436 0.125655 0.000000
-1.500983 0.125387 0.000001
-1.483530 0.125043 0.000001
-1.466077 0.124623 0.000001
-1.448623 0.124129 0.000001
-1.431170 0.123559 0.000001
-1.413717 0.122917 0.000001
-1.396263 0.122201 0.000001
-1.378810 0.121413 0.000001
-1.361357 0.120553 0.000001
-1.343904 0.119624 0.000001
-1.326450 0.118626 0.000001
-1.308997 0.117560 0.000001
-1.291544 0.116427 0.000001
-1.274090 0.115229 0.000002
-1.256637 0.113968 0.000002
-1.239184 0.112645 0.000002
-1.221730 0.111261 0.000003
-1.204277 0.109818 0.000003
-1.186824 0.108318 0.000004
-1.169371 0.106763 0.000004
-1.151917 0.105155 0.000005
-1.134464 0.103496 0.000007
-1.117011 0.101787 0.000008
-1.099557 0.100030 0.000010
-1.082104 0.098229 0.000012
-1.064651 0.096385 0.000015
-1.047198 0.094500 0.000018
-1.029744 0.092577 0.000023
-1.012291 0.090617 0.000029
-0.994838 0.088624 0.000037
-0.977384 0.086600 0.000046
-0.959931 0.084547 0.000059
-0.942478 0.082468 0.000075
-0.925025 0.080365 0.000095
-0.907571 0.078241 0.000122
-0.890118 0.076098 0.000156
-0.872665 0.073940 0.000201
-0.855211 0.071768 0.000258
-0.837758 0.069585 0.000333
-0.820305 0.067395 0.000429
-0.802851 0.065199 0.000554
-0.785398 0.063000 0.000715
-0.767945 0.060801 0.000923
-0.750492 0.058605 0.001191
-0.733038 0.056415 0.001535
-0.715585 0.054232 0.001978
-0.698132 0.052060 0.002545
-0.680678 0.049902 0.003269
-0.663225 0.047759 0.004192
-0.645772 0.045635 0.005363
-0.628319 0.043532 0.006846
-0.610865 0.041453 0.008714
-0.593412 0.039400 0.011058
-0.575959 0.037376 0.013986
-0.558505 0.035383 0.017625
-0.541052 0.033423 0.022125
-0.523599 0.031500 0.027657
-0.506145 0.029615 0.034419
-0.488692 0.027771 0.042633
-0.471239 0.025970 0.052545
-0.453786 0.024213 0.064423
-0.436332 0.022504 0.078553
-0.418879 0.020845 0.095237
-0.401426 0.019237 0.114778
-0.383972 0.017682 0.137475
-0.366519 0.016182 0.163608
-0.349066 0.014739 0.193425
-0.331613 0.013355 0.227121
-0.314159 0.012032 0.264821
-0.296706 0.010771 0.306563
-0.279253 0.009573 0.352273
-0.261799 0.008440 0.401752
-0.244346 0.007374 0.454661
-0.226893 0.006376 0.510506
-0.209440 0.005447 0.568640
-0.191986 0.004587 0.628261
-0.174533 0.003799 0.688424
-0.157080 0.003083 0.748061
-0.139626 0.002441 0.806008
-0.122173 0.001871 0.861039
-0.104720 0.001377 0.911912
-0.087266 0.000957 0.957413
-0.069813 0.000613 0.996406
-0.052360 0.000345 1.027880
-0.034907 0.000153 1.050997
-0.017453 0.000038 1.065128
0.000000 0.000000 1.069882
0.017453 0.000038 1.065128
0.034907 0.000153 1.050997
0.052360 0.000345 1.027880
0.069813 0.000613 0.996406
0.087266 0.000957 0.957413
0.104720 0.001377 0.911912
0.122173 0.001871 0.861039
0.139626 0.002441 0.806008
0.157080 0.003083 0.748061
0.174533 0.003799 0.688424
0.191986 0.004587 0.628261
0.209440 0.005447 0.568640
0.226893 0.006376 0.510506
0.244346 0.007374 0.454661
0.261799 0.008440 0.401752
0.279253 0.009573 0.352273
0.296706 0.010771 0.306563
0.314159 0.012032 0.264821
0.331613 0.013355 0.227121
0.349066 0.014739 0.193425
0.366519 0.016182 0.163608
0.383972 0.017682 0.137475
0.401426 0.019237 0.114778
0.418879 0.020845 0.095237
0.436332 0.022504 0.078553
0.453786 0.024213 0.064423
0.471239 0.025970 0.052545
0.488692 0.027771 0.042633
0.506145 0.029615 0.034419
0.523599 0.031500 0.027657
0.541052 0.033423 0.022125
0.558505 0.035383 0.017625
0.575959 0.037376 0.013986
0.593412 0.039400 0.011058
0.610865 0.041453 0.008714
0.628319 0.043532 0.006846
0.645772 0.045635 0.005363
0.663225 0.047759 0.004192
0.680678 0.049902 0.003269
0.698132 0.052060 0.002545
0.715585 0.054232 0.001978
0.733038 0.056415 0.001535
0.750492 0.058605 0.001191
0.767945 0.060801 0.000923
0.785398 0.063000 0.000715
0.802851 0.065199 0.000554
0.820305 0.067395 0.000429
0.837758 0.069585 0.000333
0.855211 0.071768 0.000258
0.872665 0.073940 0.000201
0.890118 0.076098 0.000156
0.907571 0.078241 0.000122
0.925025 0.080365 0.000095
0.942478 0.082468 0.000075
0.959931 0.084547 0.000059
0.977384 0.086600 0.000046
0.994838 0.088624 0.000037
1.012291 0.090617 0.000029
1.029744 0.092577 0.000023
1.047198 0.094500 0.000018
1.064651 0.096385 0.000015
1.082104 0.098229 0.000012
1.099557 0.100030 0.000010
1.117011 0.101787 0.000008
1.134464 0.103496 0.000007
1.151917 0.105155 0.000005
1.169371 0.106763 0.000004
1.186824 0.108318 0.000004
1.204277 0.109818 0.000003
1.221730 0.111261 0.000003
1.239184 0.112645 0.000002
1.256637 0.113968 0.000002
1.274090 0.115229 0.000002
1.291544 0.116427 0.000001
1.308997 0.117560 0.000001
1.326450 0.118626 0.000001
1.343904 0.119624 0.000001
1.361357 0.120553 0.000001
1.378810 0.121413 0.000001
1.396263 0.122201 0.000001
1.413717 0.122917 0.000001
1.431170 0.123559 0.000001
1.448623 0.124129 0.000001
1.466077 0.124623 0.000001
1.483530 0.125043 0.000001
1.500983 0.125387 0.000001
1.518436 0.125655 0.000000
1.535890 0.125847 0.000000
1.553343 0.125962 0.000000
1.570796 0.126000 0.000000
1.588250 0.125962 0.000000
1.605703 0.125847 0.000000
1.623156 0.125655 0.000000
1.640609 0.125387 0.000001
1.658063 0.125043 0.000001
1.675516 0.124623 0.000001
1.692969 0.124129 0.000001
1.710423 0.123559 0.000001
1.727876 0.122917 0.000001
1.745329 0.122201 0.000001
1.762783 0.121413 0.000001
1.780236 0.120553 0.000001
1.797689 0.119624 0.000001
1.815142 0.118626 0.000001
1.832596 0.117560 0.000001
1.850049 0.116427 0.000001
1.867502 0.115229 0.000002
1.884956 0.113968 0.000002
1.902409 0.112645 0.000002
1.919862 0.111261 0.000003
