300.000000 6.001000 84492177.000000 54370.000000
300.000000 6.002000 84546954.000000 54777.000000
300.000000 6.003000 84601511.000000 54557.000000
300.000000 6.004000 84656573.000000 55062.000000
300.000000 6.005000 84711543.000000 54970.000000
300.000000 6.006000 84766699.000000 55156.000000
300.000000 6.007000 84821293.000000 54594.000000
300.000000 6.008000 84876520.000000 55227.000000
300.000000 6.009000 84932160.000000 55640.000000
300.000000 6.010000 84987631.000000 55471.000000
300.000000 6.011000 85042936.000000 55305.000000
300.000000 6.012000 85098668.000000 55732.000000
300.000000 6.013000 85154616.000000 55948.000000
300.000000 6.014000 85210518.000000 55902.000000
300.000000 6.015000 85267082.000000 56564.000000
300.000000 6.016000 85323575.000000 56493.000000
300.000000 6.017000 85380472.000000 56897.000000
300.000000 6.018000 85437269.000000 56797.000000
300.000000 6.019000 85494495.000000 57226.000000
300.000000 6.020000 85551234.000000 56739.000000
300.000000 6.021000 85608898.000000 57664.000000
300.000000 6.022000 85666139.000000 57241.000000
300.000000 6.023000 85723713.000000 57574.000000
300.000000 6.024000 85780792.000000 57079.000000
300.000000 6.025000 85838564.000000 57772.000000
300.000000 6.026000 85896352.000000 57788.000000
300.000000 6.027000 85954739.000000 58387.000000
300.000000 6.028000 86013051.000000 58312.000000
300.000000 6.029000 86071841.000000 58790.000000
300.000000 6.030000 86130107.000000 58266.000000
300.000000 6.031000 86188722.000000 58615.000000
300.000000 6.032000 86247526.000000 58804.000000
300.000000 6.033000 86306422.000000 58896.000000
300.000000 6.034000 86364937.000000 58515.000000
300.000000 6.035000 86424373.000000 59436.000000
300.000000 6.036000 86483910.000000 59537.000000
300.000000 6.037000 86543460.000000 59550.000000
300.000000 6.038000 86603280.000000 59820.000000
300.000000 6.039000 86663237.000000 59957.000000
300.000000 6.040000 86723398.000000 60161.000000
300.000000 6.041000 86783672.000000 60274.000000
300.000000 6.042000 86844190.000000 60518.000000
300.000000 6.043000 86905078.000000 60888.000000
300.000000 6.044000 86965726.000000 60648.000000
300.000000 6.045000 87026829.000000 61103.000000
300.000000 6.046000 87087330.000000 60501.000000
300.000000 6.047000 87148435.000000 61105.000000
300.000000 6.048000 87210290.000000 61855.000000
300.000000 6.049000 87271544.000000 61254.000000
300.000000 6.050000 87333514.000000 61970.000000
300.000000 6.051000 87395338.000000 61824.000000
300.000000 6.052000 87457221.000000 61883.000000
300.000000 6.053000 87518880.000000 61659.000000
300.000000 6.054000 87581596.000000 62716.000000
300.000000 6.055000 87643954.000000 62358.000000
300.000000 6.056000 87706901.000000 62947.000000
300.000000 6.057000 87769722.000000 62821.000000
300.000000 6.058000 87832969.000000 63247.000000
300.000000 6.059000 87896374.000000 63405.000000
300.000000 6.060000 87960026.000000 63652.000000
300.000000 6.061000 88023754.000000 63728.000000
300.000000 6.062000 88087789.000000 64035.000000
300.000000 6.063000 88151718.000000 63929.000000
300.000000 6.064000 88215895.000000 64177.000000
300.000000 6.065000 88280566.000000 64671.000000
300.000000 6.066000 88345384.000000 64818.000000
300.000000 6.067000 88410297.000000 64913.000000
300.000000 6.068000 88475780.000000 65483.000000
300.000000 6.069000 88540797.000000 65017.000000
300.000000 6.070000 88606174.000000 65377.000000
300.000000 6.071000 88672211.000000 66037.000000
300.000000 6.072000 88738331.000000 66120.000000
300.000000 6.073000 88804373.000000 66042.000000
300.000000 6.074000 88871067.000000 66694.000000
300.000000 6.075000 88937600.000000 66533.000000
300.000000 6.076000 89004190.000000 66590.000000
300.000000 6.077000 89071178.000000 66988.000000
300.000000 6.078000 89138091.000000 66913.000000
300.000000 6.079000 89205150.000000 67059.000000
300.000000 6.080000 89272821.000000 67671.000000
300.000000 6.081000 89340564.000000 67743.000000
300.000000 6.082000 89408603.000000 68039.000000
300.000000 6.083000 89476866.000000 68263.000000
300.000000 6.084000 89545242.000000 68376.000000
300.000000 6.085000 89613675.000000 68433.000000
300.000000 6.086000 89682992.000000 69317.000000
300.000000 6.087000 89751915.000000 68923.000000
300.000000 6.088000 89821138.000000 69223.000000
300.000000 6.089000 89890623.000000 69485.000000
300.000000 6.090000 89960892.000000 70269.000000
300.000000 6.091000 90030910.000000 70018.000000
300.000000 6.092000 90101456.000000 70546.000000
300.000000 6.093000 90172099.000000 70643.000000
300.000000 6.094000 90243273.000000 71174.000000
300.000000 6.095000 90314048.000000 70775.000000
300.000000 6.096000 90385319.000000 71271.000000
300.000000 6.097000 90456668.000000 71349.000000
300.000000 6.098000 90528709.000000 72041.000000
300.000000 6.099000 90600906.000000 72197.000000
300.000000 6.100000 90672804.000000 71898.000000
300.000000 6.101000 90745269.000000 72465.000000
300.000000 6.102000 90817849.000000 72580.000000
300.000000 6.103000 90891005.000000 73156.000000
300.000000 6.104000 90964653.000000 73648.000000
300.000000 6.105000 91038515.000000 73862.000000
300.000000 6.106000 91111946.000000 73431.000000
300.000000 6.107000 91186060.000000 74114.000000
300.000000 6.108000 91260198.000000 74138.000000
300.000000 6.109000 91334642.000000 74444.000000
300.000000 6.110000 91409782.000000 75140.000000
300.000000 6.111000 91484400.000000 74618.000000
300.000000 6.112000 91559513.000000 75113.000000
300.000000 6.113000 91635293.000000 75780.000000
300.000000 6.114000 91710886.000000 75593.000000
300.000000 6.115000 91786695.000000 75809.000000
300.000000 6.116000 91862879.000000 76184.000000
300.000000 6.117000 91938901.000000 76022.000000
300.000000 6.118000 92015510.000000 76609.000000
300.000000 6.119000 92092263.000000 76753.000000
300.000000 6.120000 92169413.000000 77150.000000
300.000000 6.121000 92246962.000000 77549.000000
300.000000 6.122000 92324816.000000 77854.000000
300.000000 6.123000 92402565.000000 77749.000000
300.000000 6.124000 92481224.000000 78659.000000
300.000000 6.125000 92559922.000000 78698.000000
300.000000 6.126000 92638384.000000 78462.000000
300.000000 6.127000 92718099.000000 79715.000000
300.000000 6.128000 92797548.000000 79449.000000
300.000000 6.129000 92876810.000000 79262.000000
300.000000 6.130000 92956690.000000 79880.000000
300.000000 6.131000 93036684.000000 79994.000000
300.000000 6.132000 93116699.000000 80015.000000
300.000000 6.133000 93196591.000000 79892.000000
300.000000 6.134000 93277892.000000 81301.000000
300.000000 6.135000 93359010.000000 81118.000000
300.000000 6.136000 93440276.000000 81266.000000
300.000000 6.137000 93521732.000000 81456.000000
300.000000 6.138000 93603503.000000 81771.000000
300.000000 6.139000 93685526.000000 82023.000000
300.000000 6.140000 93768717.000000 83191.000000
300.000000 6.141000 93851313.000000 82596.000000
300.000000 6.142000 93934024.000000 82711.000000
300.000000 6.143000 94016650.000000 82626.000000
300.000000 6.144000 94099991.000000 83341.000000
300.000000 6.145000 94183535.000000 83544.000000
300.000000 6.146000 94266686.000000 83151.000000
300.000000 6.147000 94350217.000000 83531.000000
300.000000 6.148000 94433867.000000 83650.000000
300.000000 6.149000 94517737.000000 83870.000000
300.000000 6.150000 94601898.000000 84161.000000
300.000000 6.151000 94686737.000000 84839.000000
300.000000 6.152000 94771291.000000 84554.000000
300.000000 6.153000 94855724.000000 84433.000000
300.000000 6.154000 94940440.000000 84716.000000
300.000000 6.155000 95025357.000000 84917.000000
300.000000 6.156000 95111103.000000 85746.000000
300.000000 6.157000 95196717.000000 85614.000000
300.000000 6.158000 95282220.000000 85503.000000
300.000000 6.159000 95368102.000000 85882.000000
300.000000 6.160000 95453944.000000 85842.000000
300.000000 6.161000 95539569.000000 85625.000000
300.000000 6.162000 95625368.000000 85799.000000
300.000000 6.163000 95711181.000000 85813.000000
300.000000 6.164000 95797005.000000 85824.000000
300.000000 6.165000 95883320.000000 86315.000000
300.000000 6.166000 95969332.000000 86012.000000
300.000000 6.167000 96054794.000000 85462.000000
300.000000 6.168000 96140695.000000 85901.000000
300.000000 6.169000 96226218.000000 85523.000000
300.000000 6.170000 96311665.000000 85447.000000
300.000000 6.171000 96396960.000000 85295.000000
300.000000 6.172000 96482252.000000 85292.000000
300.000000 6.173000 96567236.000000 84984.000000
300.000000 6.174000 96652724.000000 85488.000000
300.000000 6.175000 96737822.000000 85098.000000
300.000000 6.176000 96822867.000000 85045.000000
300.000000 6.177000 96907001.000000 84134.000000
300.000000 6.178000 96991084.000000 84083.000000
300.000000 6.179000 97074702.000000 83618.000000
300.000000 6.180000 97157645.000000 82943.000000
300.000000 6.181000 97240505.000000 82860.000000
300.000000 6.182000 97323741.000000 83236.000000
300.000000 6.183000 97405398.000000 81657.000000
300.000000 6.184000 97487199.000000 81801.000000
300.000000 6.185000 97568969.000000 81770.000000
300.000000 6.186000 97649247.000000 80278.000000
300.000000 6.187000 97728618.000000 79371.000000
300.000000 6.188000 97807361.000000 78743.000000
300.000000 6.189000 97885399.000000 78038.000000
300.000000 6.190000 97963316.000000 77917.000000
300.000000 6.191000 98040372.000000 77056.000000
300.000000 6.192000 98116673.000000 76301.000000
300.000000 6.193000 98192331.000000 75658.000000
300.000000 6.194000 98266298.000000 73967.000000
300.000000 6.195000 98339179.000000 72881.000000
300.000000 6.196000 98411317.000000 72138.000000
300.000000 6.197000 98482236.000000 70919.000000
300.000000 6.198000 98552054.000000 69818.000000
300.000000 6.199000 98620733.000000 68679.000000
300.000000 6.200000 98688033.000000 67300.000000
300.000000 6.201000 98754315.000000 66282.000000
300.000000 6.202000 98818871.000000 64556.000000
300.000000 6.203000 98882013.000000 63142.000000
300.000000 6.204000 98943812.000000 61799.000000
300.000000 6.205000 99003692.000000 59880.000000
300.000000 6.206000 99062139.000000 58447.000000
300.000000 6.207000 99118856.000000 56717.000000
300.000000 6.208000 99173845.000000 54989.000000
300.000000 6.209000 99226688.000000 52843.000000
300.000000 6.210000 99278379.000000 51691.000000
300.000000 6.211000 99327768.000000 49389.000000
300.000000 6.212000 99375871.000000 48103.000000
300.000000 6.213000 99421887.000000 46016.000000
300.000000 6.214000 99465979.000000 44092.000000
300.000000 6.215000 99507961.000000 41982.000000
300.000000 6.216000 99548352.000000 40391.000000
300.000000 6.217000 99586605.000000 38253.000000
300.000000 6.218000 99622519.000000 35914.000000
300.000000 6.219000 99656610.000000 34091.000000
300.000000 6.220000 99689079.000000 32469.000000
300.000000 6.221000 99719642.000000 30563.000000
300.000000 6.222000 99747943.000000 28301.000000
300.000000 6.223000 99774492.000000 26549.000000
300.000000 6.224000 99799111.000000 24619.000000
300.000000 6.225000 99821712.000000 22601.000000
300.000000 6.226000 99842684.000000 20972.000000
300.000000 6.227000 99861966.000000 19282.000000
300.000000 6.228000 99879457.000000 17491.000000
300.000000 6.229000 99895535.000000 16078.000000
300.000000 6.230000 99909728.000000 14193.000000
300.000000 6.231000 99922553.000000 12825.000000
300.000000 6.232000 99934033.000000 11480.000000
300.000000 6.233000 99944391.000000 10358.000000
300.000000 6.234000 99953502.000000 9111.000000
300.000000 6.235000 99961394.000000 7892.000000
300.000000 6.236000 99968305.000000 6911.000000
300.000000 6.237000 99974125.000000 5820.000000
300.000000 6.238000 99979093.000000 4968.000000
300.000000 6.239000 99983275.000000 4182.000000
300.000000 6.240000 99986699.000000 3424.000000
300.000000 6.241000 99989696.000000 2997.000000
300.000000 6.242000 99992056.000000 2360.000000
300.000000 6.243000 99993961.000000 1905.000000
300.000000 6.244000 99995491.000000 1530.000000
300.000000 6.245000 99996682.000000 1191.000000
300.000000 6.246000 99997587.000000 905.000000
300.000000 6.247000 99998318.000000 731.000000
300.000000 6.248000 99998806.000000 488.000000
300.000000 6.249000 99999181.000000 375.000000
300.000000 6.250000 99999480.000000 299.000000
300.000000 6.251000 99999686.000000 206.000000
300.000000 6.252000 99999794.000000 108.000000
300.000000 6.253000 99999879.000000 85.000000
300.000000 6.254000 99999935.000000 56.000000
300.000000 6.255000 99999964.000000 29.000000
300.000000 6.256000 99999979.000000 15.000000
300.000000 6.257000 99999989.000000 10.000000
300.000000 6.258000 99999996.000000 7.000000
300.000000 6.259000 99999997.000000 1.000000
300.000000 6.260000 99999998.000000 1.000000
300.000000 6.261000 99999999.000000 1.000000
300.000000 6.262000 99999999.000000 0.000000
300.000000 6.263000 99999999.000000 0.000000
300.000000 6.264000 99999999.000000 0.000000
300.000000 6.265000 99999999.000000 0.000000
300.000000 6.266000 100000000.000000 1.000000
300.000000 6.267000 100000000.000000 0.000000
300.000000 6.268000 100000000.000000 0.000000
300.000000 6.269000 100000000.000000 0.000000
300.000000 6.270000 100000000.000000 0.000000
300.000000 6.271000 100000000.000000 0.000000
300.000000 6.272000 100000000.000000 0.000000
300.000000 6.273000 100000000.000000 0.000000
300.000000 6.274000 100000000.000000 0.000000
300.000000 6.275000 100000000.000000 0.000000
300.000000 6.276000 100000000.000000 0.000000
300.000000 6.277000 100000000.000000 0.000000
300.000000 6.278000 100000000.000000 0.000000
300.000000 6.279000 100000000.000000 0.000000
300.000000 6.280000 100000000.000000 0.000000
300.000000 6.281000 100000000.000000 0.000000
300.000000 6.282000 100000000.000000 0.000000
300.000000 6.283000 100000000.000000 0.000000
300.000000 6.284000 100000000.000000 0.000000
300.000000 6.285000 100000000.000000 0.000000
300.000000 6.286000 100000000.000000 0.000000
300.000000 6.287000 100000000.000000 0.000000
300.000000 6.288000 100000000.000000 0.000000
300.000000 6.289000 100000000.000000 0.000000
300.000000 6.290000 100000000.000000 0.000000
300.000000 6.291000 100000000.000000 0.000000
300.000000 6.292000 100000000.000000 0.000000
300.000000 6.293000 100000000.000000 0.000000
300.000000 6.294000 100000000.000000 0.000000
300.000000 6.295000 100000000.000000 0.000000
300.000000 6.296000 100000000.000000 0.000000
300.000000 6.297000 100000000.000000 0.000000
300.000000 6.298000 100000000.000000 0.000000
300.000000 6.299000 100000000.000000 0.000000
300.000000 6.300000 100000000.000000 0.000000
300.000000 6.301000 100000000.000000 0.000000
300.000000 6.302000 100000000.000000 0.000000
300.000000 6.303000 100000000.000000 0.000000
300.000000 6.304000 100000000.000000 0.000000
300.000000 6.305000 100000000.000000 0.000000
300.000000 6.306000 100000000.000000 0.000000
300.000000 6.307000 100000000.000000 0.000000
300.000000 6.308000 100000000.000000 0.000000
300.000000 6.309000 100000000.000000 0.000000
300.000000 6.310000 100000000.000000 0.000000
300.000000 6.311000 100000000.000000 0.000000
300.000000 6.312000 100000000.000000 0.000000
300.000000 6.313000 100000000.000000 0.000000
300.000000 6.314000 100000000.000000 0.000000
300.000000 6.315000 100000000.000000 0.000000
300.000000 6.316000 100000000.000000 0.000000
300.000000 6.317000 100000000.000000 0.000000
300.000000 6.318000 100000000.000000 0.000000
300.000000 6.319000 100000000.000000 0.000000
300.000000 6.320000 100000000.000000 0.000000
300.000000 6.321000 100000000.000000 0.000000
300.000000 6.322000 100000000.000000 0.000000
300.000000 6.323000 100000000.000000 0.000000
300.000000 6.324000 100000000.000000 0.000000
300.000000 6.325000 100000000.000000 0.000000
300.000000 6.326000 100000000.000000 0.000000
300.000000 6.327000 100000000.000000 0.000000
300.000000 6.328000 100000000.000000 0.000000
300.000000 6.329000 100000000.000000 0.000000
300.000000 6.330000 100000000.000000 0.000000
300.000000 6.331000 100000000.000000 0.000000
300.000000 6.332000 100000000.000000 0.000000
300.000000 6.333000 100000000.000000 0.000000
300.000000 6.334000 100000000.000000 0.000000
300.000000 6.335000 100000000.000000 0.000000
300.000000 6.336000 100000000.000000 0.000000
300.000000 6.337000 100000000.000000 0.000000
300.000000 6.338000 100000000.000000 0.000000
300.000000 6.339000 100000000.000000 0.000000
300.000000 6.340000 100000000.000000 0.000000
300.000000 6.341000 100000000.000000 0.000000
300.000000 6.342000 100000000.000000 0.000000
300.000000 6.343000 100000000.000000 0.000000
300.000000 6.344000 100000000.000000 0.000000
300.000000 6.345000 100000000.000000 0.000000
300.000000 6.346000 100000000.000000 0.000000
300.000000 6.347000 100000000.000000 0.000000
300.000000 6.348000 100000000.000000 0.000000
300.000000 6.349000 100000000.000000 0.000000
300.000000 6.350000 100000000.000000 0.000000
300.000000 6.351000 100000000.000000 0.000000
300.000000 6.352000 100000000.000000 0.000000
300.000000 6.353000 100000000.000000 0.000000
300.000000 6.354000 100000000.000000 0.000000
300.000000 6.355000 100000000.000000 0.000000
300.000000 6.356000 100000000.000000 0.000000
300.000000 6.357000 100000000.000000 0.000000
300.000000 6.358000 100000000.000000 0.000000
300.000000 6.359000 100000000.000000 0.000000
300.000000 6.360000 100000000.000000 0.000000
300.000000 6.361000 100000000.000000 0.000000
